0.3935
0.398
0.3958
0.3958
0.3942
0.392
0.3902
0.392
0.392
0.3928
0.398
0.398
0.398
0.398
0.398
0.398
0.3965
0.398
0.398
0.3965
0.398
0.398
0.398
0.398
0.4041
0.405
0.4065
0.4058
0.408
0.4058
0.405
0.405
0.4065
0.4065
0.4058
0.4087
0.405
0.4058
0.408
0.4065
0.4058
0.405
0.405
0.405
0.405
0.405
0.405
0.405
0.405
0.405
0.405
0.405
0.405
0.4024
0.398
0.3958
0.3943
0.3928
0.392
0.392
0.392
0.3928
0.398
0.3942
0.3935
0.392
0.392
0.392
0.392
0.392
0.392
0.392
0.392
0.392
0.392
0.392
0.392
0.392
0.3894
0.3885
0.3894
0.392
0.392
0.3958
0.398
0.3972
0.392
0.3894
0.385
0.3892
0.4408
0.465
0.4285
0.3878
0.3651
0.36
0.36
0.3644
0.3745
0.3812
0.3843
0.3805
0.382
0.382
0.3805
0.3805
0.379
0.3828
0.385
0.3933
0.443
0.4498
0.4225
0.3991
0.3851
0.379
0.3782
0.3768
0.379
0.379
0.379
0.379
0.3782
0.3783
0.3782
0.373
0.3692
0.367
0.3678
0.3708
0.3722
0.376
0.376
0.373
0.3692
0.367
0.367
0.3626
0.36
0.36
0.36
0.36
0.3644
0.367
0.367
0.367
0.367
0.367
0.367
0.3661
0.3617
0.36
0.36
0.36
0.3609
0.3635
0.367
0.367
0.365
0.3721
0.36
0.3548
0.354
0.354
0.3547
0.3585
0.3578
0.3495
0.3382
0.3308
0.3382
0.3581
0.3722
0.373
0.3692
0.3652
0.3609
0.36
0.36
0.3626
0.367
0.3635
0.3609
0.36
0.3592
0.3592
0.36
0.357
0.357
0.36
0.36
0.36
0.3617
0.3661
0.367
0.367
0.367
0.367
0.3644
0.3661
0.3635
0.3652
0.3626
0.3661
0.367
0.367
0.367
0.367
0.3661
0.36
0.36
0.36
0.3626
0.3708
0.3644
0.3428
0.3293
0.3345
0.3495
0.3547
0.36
0.36
0.36
0.36
0.3548
0.3592
0.3831
0.4095
0.3895
0.3564
0.3345
0.3262
0.324
0.324
0.324
0.324
0.33
0.3383
0.3442
0.3518
0.3592
0.3661
0.3609
0.36
0.36
0.36
0.36
0.357
0.36
0.3609
0.367
0.3708
0.373
0.3678
0.3626
0.3592
0.3555
0.354
0.354
0.3592
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.3578
0.3555
0.3517
0.3518
0.3547
0.36
0.36
0.3626
0.3678
0.373
0.373
0.3753
0.379
0.3842
0.385
0.3835
0.3813
0.3805
0.3782
0.3753
0.3805
0.379
0.3838
0.4285
0.4194
0.4309
0.4379
0.4474
0.4761
0.5112
0.5525
0.6498
0.84
0.8578
0.8098
0.8615
1.088
1.1661
1.1046
1.0328
1.0361
1.0171
0.9696
0.9354
0.9
0.8566
0.8054
0.762
0.722
0.6856
0.6476
0.6175
0.5945
0.577
0.5604
0.5454
0.5304
0.5146
0.5129
0.5173
0.5336
0.5815
0.5598
0.5096
0.478
0.4831
0.5211
0.5541
0.565
0.567
0.569
0.577
0.584
0.5796
0.577
0.5744
0.57
0.569
0.564
0.5594
0.5498
0.5349
0.5266
0.5146
0.505
0.4942
0.485
0.478
0.4719
0.464
0.457
0.4563
0.451
0.4466
0.4396
0.4348
0.4284
0.4218
0.418
0.4154
0.411
0.411
0.411
0.411
0.411
0.4087
0.3989
0.3972
0.3935
0.392
0.3876
0.3911
0.392
0.392
0.392
0.392
0.392
0.392
0.392
0.3859
0.385
0.3828
0.379
0.3738
0.3737
0.3738
0.373
0.373
0.373
0.373
0.373
0.373
0.3678
0.367
0.367
0.367
0.367
0.367
0.3678
0.373
0.37
0.3708
0.367
0.367
0.367
0.3626
0.36
